service_type,main_category,area_name,distance_from_center,time_of_day_minutes,day_of_week,peak_hour,demand_level,weather,final_price
Chandelier Statement Setup,Event decor,Garden Town,26.95,994,Thursday,0,Low,Rainy,11999
Chandelier Statement Setup,Event decor,Johar Town,6.59,366,Friday,1,Medium,Cloudy,13364
Chandelier Statement Setup,Event decor,Johar Town,5.72,639,Sunday,0,Low,Cloudy,12505
Chandelier Statement Setup,Event decor,Androon Lahore,9.87,478,Wednesday,1,High,Rainy,10671
Chandelier Statement Setup,Event decor,Androon Lahore,9.51,363,Wednesday,0,High,Clear,10658
Chandelier Statement Setup,Event decor,Gari Shahu,13.13,541,Wednesday,1,High,Rainy,12204
Chandelier Statement Setup,Event decor,Gari Shahu,2.77,1231,Wednesday,0,Medium,Sunny,11122
Chandelier Statement Setup,Event decor,Sultan Pura,5.11,388,Wednesday,0,High,Rainy,13481
Chandelier Statement Setup,Event decor,Sultan Pura,5.78,1246,Friday,1,Medium,Clear,12970
Cherry Blossom Pink Bow,Event decor,Cantt,2.76,735,Wednesday,0,High,Foggy,24607
Cherry Blossom Pink Bow,Event decor,Cantt,8.78,900,Tuesday,0,High,Sunny,26794
Cherry Blossom Pink Bow,Event decor,Valencia,18.4,1161,Tuesday,1,High,Foggy,24534
Cherry Blossom Pink Bow,Event decor,Valencia,16.73,615,Wednesday,1,Medium,Clear,23142
Cherry Blossom Pink Bow,Event decor,Township,5.56,332,Thursday,1,Low,Foggy,24145
Cherry Blossom Pink Bow,Event decor,Township,25.39,868,Friday,1,Low,Rainy,24039
Cherry Blossom Pink Bow,Event decor,Wapda Town,21.46,87,Wednesday,0,Low,Foggy,26767
Cherry Blossom Pink Bow,Event decor,Wapda Town,0.57,701,Wednesday,1,Low,Sunny,23125
Cherry Blossom Pink Bow,Event decor,Gulberg,16.18,137,Monday,1,Low,Sunny,25016
Cherry Blossom Pink Bow,Event decor,Gulberg,7.93,1203,Saturday,1,Medium,Foggy,25333
Cherry Blossom Pink Bow,Event decor,Bahria Town,29.56,1124,Saturday,1,Low,Rainy,23907
Cherry Blossom Pink Bow,Event decor,Bahria Town,3.42,1409,Thursday,0,Medium,Foggy,24503
Cherry Blossom Pink Bow,Event decor,Iqbal Town,1.79,731,Monday,0,High,Foggy,25155
Cherry Blossom Pink Bow,Event decor,Iqbal Town,28.49,223,Friday,1,Medium,Cloudy,24249
Cherry Blossom Pink Bow,Event decor,Model Town,7.45,369,Friday,1,High,Rainy,25974
Cherry Blossom Pink Bow,Event decor,Model Town,5.73,728,Monday,0,High,Sunny,26447
Cherry Blossom Pink Bow,Event decor,Garden Town,10.57,585,Sunday,0,High,Foggy,24176
Cherry Blossom Pink Bow,Event decor,Garden Town,26.86,995,Sunday,0,Low,Rainy,23460
Cherry Blossom Pink Bow,Event decor,Johar Town,13.39,946,Tuesday,1,High,Foggy,23019
Cherry Blossom Pink Bow,Event decor,Johar Town,19.03,737,Tuesday,0,Low,Cloudy,25460
Cherry Blossom Pink Bow,Event decor,Androon Lahore,6.61,58,Saturday,1,Low,Foggy,23630
Cherry Blossom Pink Bow,Event decor,Androon Lahore,19.83,655,Sunday,1,High,Cloudy,26146
Cherry Blossom Pink Bow,Event decor,Gari Shahu,6.7,136,Thursday,1,Medium,Rainy,23618
Cherry Blossom Pink Bow,Event decor,Gari Shahu,10.95,785,Friday,1,Medium,Foggy,24405
Cherry Blossom Pink Bow,Event decor,Sultan Pura,12.5,100,Wednesday,1,High,Clear,26694
Cherry Blossom Pink Bow,Event decor,Sultan Pura,9.23,1170,Friday,0,High,Clear,26853
Heavenly Florals,Event decor,Cantt,12.45,669,Saturday,0,High,Foggy,18711
Heavenly Florals,Event decor,Cantt,9.91,0,Tuesday,0,Low,Sunny,16761
Heavenly Florals,Event decor,Valencia,14.76,1321,Tuesday,1,Medium,Cloudy,19898
Heavenly Florals,Event decor,Valencia,8.73,1230,Saturday,0,High,Cloudy,17566
Heavenly Florals,Event decor,Township,13.56,156,Friday,0,Low,Cloudy,16363
Heavenly Florals,Event decor,Township,18.96,698,Wednesday,1,High,Sunny,19593
Heavenly Florals,Event decor,Wapda Town,12.63,1313,Thursday,0,Medium,Rainy,16538
Heavenly Florals,Event decor,Wapda Town,26.59,1075,Saturday,1,Medium,Foggy,20049
Heavenly Florals,Event decor,Gulberg,6.19,236,Saturday,0,Low,Foggy,19641
Heavenly Florals,Event decor,Gulberg,22.95,207,Tuesday,0,High,Rainy,16425
Heavenly Florals,Event decor,Bahria Town,10.88,1290,Thursday,1,Low,Sunny,19065
Heavenly Florals,Event decor,Bahria Town,4.57,868,Saturday,0,Low,Clear,19481
Heavenly Florals,Event decor,Iqbal Town,18.02,460,Sunday,0,Medium,Cloudy,18943
Heavenly Florals,Event decor,Iqbal Town,1.26,397,Wednesday,0,High,Clear,19535
Heavenly Florals,Event decor,Model Town,27.0,870,Saturday,1,Medium,Foggy,16793
Heavenly Florals,Event decor,Model Town,19.16,360,Thursday,1,Low,Clear,19995
Heavenly Florals,Event decor,Garden Town,12.86,1117,Thursday,0,Medium,Cloudy,17861
Heavenly Florals,Event decor,Garden Town,21.72,88,Monday,0,Low,Clear,16572
Heavenly Florals,Event decor,Johar Town,14.14,1019,Tuesday,1,Low,Sunny,19486
Heavenly Florals,Event decor,Johar Town,14.96,246,Tuesday,1,High,Rainy,16903
Heavenly Florals,Event decor,Androon Lahore,12.89,1134,Friday,0,Low,Clear,19932
Heavenly Florals,Event decor,Androon Lahore,18.92,343,Monday,0,Low,Rainy,18152
Heavenly Florals,Event decor,Gari Shahu,29.08,987,Monday,0,High,Foggy,17652
Heavenly Florals,Event decor,Gari Shahu,19.2,1057,Wednesday,1,Low,Rainy,18705
Heavenly Florals,Event decor,Sultan Pura,1.74,791,Monday,0,Medium,Rainy,17763
Heavenly Florals,Event decor,Sultan Pura,14.12,1382,Sunday,1,Low,Rainy,16637
Holiday Porch Decor,Event decor,Cantt,13.96,133,Monday,1,High,Cloudy,5501
Holiday Porch Decor,Event decor,Cantt,11.86,1303,Monday,0,Low,Rainy,5334
Holiday Porch Decor,Event decor,Valencia,9.29,559,Tuesday,1,High,Clear,6368
Holiday Porch Decor,Event decor,Valencia,23.47,1009,Tuesday,1,High,Cloudy,7833
Holiday Porch Decor,Event decor,Township,12.8,385,Sunday,0,Medium,Sunny,7877
Holiday Porch Decor,Event decor,Township,9.75,1309,Wednesday,1,High,Cloudy,6046
Holiday Porch Decor,Event decor,Wapda Town,3.22,460,Saturday,0,High,Sunny,8317
Holiday Porch Decor,Event decor,Wapda Town,21.51,532,Monday,1,Medium,Clear,7419
Holiday Porch Decor,Event decor,Gulberg,21.37,651,Tuesday,1,Medium,Rainy,8577
Holiday Porch Decor,Event decor,Gulberg,9.52,1144,Friday,0,Low,Rainy,7000
Holiday Porch Decor,Event decor,Bahria Town,28.33,313,Wednesday,0,Low,Sunny,5813
Holiday Porch Decor,Event decor,Bahria Town,14.83,681,Friday,0,High,Rainy,5873
Holiday Porch Decor,Event decor,Iqbal Town,17.88,1326,Tuesday,1,Medium,Rainy,8364
Holiday Porch Decor,Event decor,Iqbal Town,23.62,773,Friday,1,Medium,Foggy,8368
Holiday Porch Decor,Event decor,Model Town,5.54,892,Thursday,0,Low,Sunny,6067
Holiday Porch Decor,Event decor,Model Town,4.16,979,Monday,0,Low,Rainy,5214
Holiday Porch Decor,Event decor,Garden Town,28.95,1292,Monday,1,Low,Foggy,7863
Holiday Porch Decor,Event decor,Garden Town,10.08,1266,Sunday,0,Low,Rainy,5908
Holiday Porch Decor,Event decor,Johar Town,7.25,86,Wednesday,1,Medium,Foggy,7649
Holiday Porch Decor,Event decor,Johar Town,22.26,314,Tuesday,0,High,Rainy,6018
Holiday Porch Decor,Event decor,Androon Lahore,12.73,85,Sunday,1,Medium,Foggy,8878
Holiday Porch Decor,Event decor,Androon Lahore,13.15,1340,Sunday,0,High,Cloudy,6802
Holiday Porch Decor,Event decor,Gari Shahu,25.82,1052,Tuesday,1,Low,Rainy,5629
Holiday Porch Decor,Event decor,Gari Shahu,5.12,1267,Monday,1,Low,Clear,7237
Holiday Porch Decor,Event decor,Sultan Pura,11.44,872,Sunday,0,Medium,Rainy,8937
Holiday Porch Decor,Event decor,Sultan Pura,22.22,1392,Friday,1,Medium,Clear,8852
Pastel Garden Nikkah,Event decor,Cantt,18.07,896,Saturday,0,High,Cloudy,16843
Pastel Garden Nikkah,Event decor,Cantt,14.75,575,Monday,1,Low,Sunny,14482
Pastel Garden Nikkah,Event decor,Valencia,10.52,1426,Friday,0,Medium,Rainy,13277
Pastel Garden Nikkah,Event decor,Valencia,21.32,992,Sunday,0,High,Clear,15031
Pastel Garden Nikkah,Event decor,Township,7.4,435,Saturday,1,Medium,Cloudy,16817
Pastel Garden Nikkah,Event decor,Township,18.28,564,Tuesday,1,Low,Cloudy,14960
Pastel Garden Nikkah,Event decor,Wapda Town,27.57,182,Saturday,0,Low,Sunny,14011
Pastel Garden Nikkah,Event decor,Wapda Town,15.9,882,Thursday,0,Medium,Clear,15396
Pastel Garden Nikkah,Event decor,Gulberg,2.99,298,Thursday,0,Low,Foggy,16914
Pastel Garden Nikkah,Event decor,Gulberg,21.7,572,Wednesday,0,High,Cloudy,16925
Pastel Garden Nikkah,Event decor,Bahria Town,5.9,1147,Monday,1,Medium,Sunny,15922
Pastel Garden Nikkah,Event decor,Bahria Town,13.02,675,Monday,1,High,Cloudy,15926
Pastel Garden Nikkah,Event decor,Iqbal Town,12.1,225,Thursday,1,High,Rainy,13626
Pastel Garden Nikkah,Event decor,Iqbal Town,16.26,419,Tuesday,1,Medium,Rainy,16996
Pastel Garden Nikkah,Event decor,Model Town,4.94,279,Monday,0,Low,Rainy,14629
Pastel Garden Nikkah,Event decor,Model Town,27.1,892,Saturday,1,Medium,Cloudy,15220
Pastel Garden Nikkah,Event decor,Garden Town,29.1,1417,Friday,0,High,Rainy,13767
Pastel Garden Nikkah,Event decor,Garden Town,29.06,927,Wednesday,0,Medium,Sunny,13522
Pastel Garden Nikkah,Event decor,Johar Town,8.57,1200,Friday,0,Low,Foggy,14597
Pastel Garden Nikkah,Event decor,Johar Town,7.17,1244,Thursday,0,Low,Rainy,14497
Pastel Garden Nikkah,Event decor,Androon Lahore,7.56,968,Sunday,0,Low,Foggy,16517
Pastel Garden Nikkah,Event decor,Androon Lahore,12.71,138,Wednesday,0,Low,Foggy,16573
Pastel Garden Nikkah,Event decor,Gari Shahu,20.93,273,Sunday,1,High,Foggy,13834
Pastel Garden Nikkah,Event decor,Gari Shahu,26.68,319,Sunday,0,High,Rainy,16746
Pastel Garden Nikkah,Event decor,Sultan Pura,2.5,243,Monday,1,Medium,Rainy,13728
Pastel Garden Nikkah,Event decor,Sultan Pura,27.13,254,Wednesday,1,Medium,Foggy,15894
Luxury Gold Setup,Event decor,Cantt,0.52,1355,Tuesday,1,Low,Rainy,19015
Luxury Gold Setup,Event decor,Cantt,15.71,1375,Sunday,0,Low,Sunny,18344
Luxury Gold Setup,Event decor,Valencia,14.07,1426,Saturday,1,High,Sunny,18496
Luxury Gold Setup,Event decor,Valencia,5.12,1275,Thursday,1,Low,Clear,17622
Luxury Gold Setup,Event decor,Township,27.21,530,Thursday,0,Medium,Clear,18462
Luxury Gold Setup,Event decor,Township,2.48,640,Monday,1,Low,Cloudy,19852
Luxury Gold Setup,Event decor,Wapda Town,27.02,411,Tuesday,0,High,Clear,19159
Luxury Gold Setup,Event decor,Wapda Town,1.87,1339,Tuesday,1,Medium,Foggy,18679
Luxury Gold Setup,Event decor,Gulberg,19.18,1233,Tuesday,0,Medium,Foggy,19516
Luxury Gold Setup,Event decor,Gulberg,26.72,1122,Sunday,0,Medium,Foggy,19457
Luxury Gold Setup,Event decor,Bahria Town,28.98,225,Saturday,0,High,Rainy,18056
Luxury Gold Setup,Event decor,Bahria Town,8.02,25,Thursday,0,Medium,Sunny,19316
Luxury Gold Setup,Event decor,Iqbal Town,9.06,818,Thursday,1,Medium,Clear,16552
Luxury Gold Setup,Event decor,Iqbal Town,27.77,261,Thursday,0,High,Rainy,17064
Luxury Gold Setup,Event decor,Model Town,21.32,1305,Saturday,1,High,Sunny,20373
Luxury Gold Setup,Event decor,Model Town,17.09,742,Friday,0,High,Sunny,18724
Luxury Gold Setup,Event decor,Garden Town,4.26,397,Thursday,0,Low,Foggy,19036
Luxury Gold Setup,Event decor,Garden Town,18.81,1414,Saturday,0,Low,Clear,18906
Luxury Gold Setup,Event decor,Johar Town,24.56,47,Saturday,0,Low,Cloudy,18181
Luxury Gold Setup,Event decor,Johar Town,16.21,523,Saturday,1,Medium,Sunny,19855
Luxury Gold Setup,Event decor,Androon Lahore,5.22,1304,Friday,1,Medium,Rainy,18432
Luxury Gold Setup,Event decor,Androon Lahore,24.17,968,Thursday,1,Medium,Clear,19035
Luxury Gold Setup,Event decor,Gari Shahu,19.09,444,Monday,1,Medium,Sunny,20499
Luxury Gold Setup,Event decor,Gari Shahu,23.0,858,Tuesday,0,Low,Rainy,17346
Luxury Gold Setup,Event decor,Sultan Pura,25.83,1199,Sunday,0,Low,Rainy,17115
Luxury Gold Setup,Event decor,Sultan Pura,3.39,963,Thursday,1,High,Clear,17160
Soft Blush Curtains,Event decor,Cantt,1.96,1269,Wednesday,0,High,Cloudy,21561
Soft Blush Curtains,Event decor,Cantt,11.48,831,Monday,0,Medium,Foggy,20253
Soft Blush Curtains,Event decor,Valencia,29.76,1119,Thursday,0,Low,Clear,21124
Soft Blush Curtains,Event decor,Valencia,25.46,646,Tuesday,0,High,Foggy,22770
Soft Blush Curtains,Event decor,Township,21.03,554,Sunday,0,Low,Sunny,19538
Soft Blush Curtains,Event decor,Township,29.73,180,Thursday,1,Low,Cloudy,19744
Soft Blush Curtains,Event decor,Wapda Town,27.54,1005,Thursday,1,High,Foggy,19277
Soft Blush Curtains,Event decor,Wapda Town,18.11,911,Thursday,0,High,Rainy,19259
Soft Blush Curtains,Event decor,Gulberg,23.61,1412,Monday,1,High,Cloudy,21700
Soft Blush Curtains,Event decor,Gulberg,23.6,866,Saturday,1,High,Foggy,22169
Soft Blush Curtains,Event decor,Bahria Town,16.83,956,Wednesday,1,High,Cloudy,19178
Soft Blush Curtains,Event decor,Bahria Town,19.56,1102,Saturday,0,High,Clear,21232
Soft Blush Curtains,Event decor,Iqbal Town,18.23,437,Wednesday,1,Medium,Clear,21027
Soft Blush Curtains,Event decor,Iqbal Town,13.26,26,Sunday,0,Low,Clear,21562
Soft Blush Curtains,Event decor,Model Town,14.21,546,Friday,0,Low,Cloudy,19874
Soft Blush Curtains,Event decor,Model Town,29.76,827,Thursday,0,Medium,Foggy,20444
Soft Blush Curtains,Event decor,Garden Town,28.66,576,Sunday,1,Medium,Foggy,20025
Soft Blush Curtains,Event decor,Garden Town,29.33,449,Sunday,1,Medium,Cloudy,19782
Soft Blush Curtains,Event decor,Johar Town,17.43,905,Saturday,0,Medium,Sunny,21242
Soft Blush Curtains,Event decor,Johar Town,26.66,710,Tuesday,0,Low,Rainy,19324
Soft Blush Curtains,Event decor,Androon Lahore,17.37,708,Monday,1,Low,Clear,22071
Soft Blush Curtains,Event decor,Androon Lahore,1.28,1147,Saturday,1,High,Sunny,21025
Soft Blush Curtains,Event decor,Gari Shahu,3.87,471,Wednesday,1,Medium,Cloudy,19895
Soft Blush Curtains,Event decor,Gari Shahu,29.83,1422,Thursday,0,Medium,Clear,20926
Soft Blush Curtains,Event decor,Sultan Pura,15.34,1257,Saturday,1,Medium,Cloudy,21930
Soft Blush Curtains,Event decor,Sultan Pura,28.25,257,Monday,0,High,Sunny,20708
Boho Candle Tent,Event decor,Cantt,11.68,524,Saturday,0,Low,Clear,7212
Boho Candle Tent,Event decor,Cantt,19.98,2,Saturday,0,Medium,Sunny,6422
Boho Candle Tent,Event decor,Valencia,8.87,702,Wednesday,0,Low,Sunny,5708
Boho Candle Tent,Event decor,Valencia,29.07,804,Monday,0,High,Sunny,5938
Boho Candle Tent,Event decor,Township,13.98,88,Monday,0,Medium,Sunny,6097
Boho Candle Tent,Event decor,Township,21.01,1194,Saturday,0,Low,Cloudy,8126
Boho Candle Tent,Event decor,Wapda Town,21.43,508,Sunday,1,Low,Sunny,8090
Boho Candle Tent,Event decor,Wapda Town,8.61,202,Friday,0,Medium,Sunny,7277
Boho Candle Tent,Event decor,Gulberg,28.25,588,Friday,1,Low,Rainy,7475
Boho Candle Tent,Event decor,Gulberg,1.27,414,Sunday,0,High,Clear,6691
Boho Candle Tent,Event decor,Bahria Town,1.65,612,Wednesday,1,Low,Clear,8710
Boho Candle Tent,Event decor,Bahria Town,1.87,1213,Sunday,0,Medium,Clear,8123
Boho Candle Tent,Event decor,Iqbal Town,15.3,1295,Tuesday,1,Low,Foggy,7129
Boho Candle Tent,Event decor,Iqbal Town,23.0,1165,Tuesday,0,Medium,Clear,6002
Boho Candle Tent,Event decor,Model Town,4.46,1269,Monday,1,Medium,Clear,6699
Boho Candle Tent,Event decor,Model Town,26.26,938,Saturday,1,Medium,Clear,6862
Boho Candle Tent,Event decor,Garden Town,1.41,734,Sunday,0,High,Clear,7734
Boho Candle Tent,Event decor,Garden Town,9.14,1123,Saturday,1,High,Clear,6335
Boho Candle Tent,Event decor,Johar Town,29.37,688,Wednesday,1,High,Clear,9167
Boho Candle Tent,Event decor,Johar Town,20.09,64,Friday,1,High,Foggy,8028
Boho Candle Tent,Event decor,Androon Lahore,2.03,1058,Thursday,0,Low,Clear,6259
Boho Candle Tent,Event decor,Androon Lahore,5.14,667,Tuesday,0,Medium,Rainy,7065
Boho Candle Tent,Event decor,Gari Shahu,6.82,1116,Monday,1,Medium,Foggy,6936
Boho Candle Tent,Event decor,Gari Shahu,4.8,431,Saturday,1,Low,Foggy,8032
Boho Candle Tent,Event decor,Sultan Pura,11.79,1055,Tuesday,0,Medium,Cloudy,6987
Boho Candle Tent,Event decor,Sultan Pura,24.43,176,Wednesday,1,Low,Sunny,5521
Royal Dome Arch,Event decor,Cantt,3.31,576,Tuesday,1,High,Rainy,34996
Royal Dome Arch,Event decor,Cantt,12.34,222,Sunday,0,Medium,Cloudy,33953
Royal Dome Arch,Event decor,Valencia,16.42,907,Thursday,1,Medium,Cloudy,32258
Royal Dome Arch,Event decor,Valencia,15.5,762,Friday,1,Medium,Cloudy,34104
Royal Dome Arch,Event decor,Township,29.35,1144,Thursday,1,Medium,Sunny,33075
Royal Dome Arch,Event decor,Township,17.18,662,Monday,0,High,Clear,35855
Royal Dome Arch,Event decor,Wapda Town,27.06,803,Tuesday,1,Low,Sunny,32139
Royal Dome Arch,Event decor,Wapda Town,29.97,941,Thursday,0,High,Foggy,33076
Royal Dome Arch,Event decor,Gulberg,25.09,1167,Sunday,1,Medium,Rainy,33309
Royal Dome Arch,Event decor,Gulberg,26.75,997,Tuesday,1,Low,Cloudy,34700
Royal Dome Arch,Event decor,Bahria Town,1.86,496,Wednesday,0,High,Cloudy,32793
Royal Dome Arch,Event decor,Bahria Town,8.73,834,Thursday,0,Medium,Cloudy,35380
Royal Dome Arch,Event decor,Iqbal Town,6.94,821,Friday,0,Low,Foggy,33210
Royal Dome Arch,Event decor,Iqbal Town,13.65,435,Sunday,0,Medium,Foggy,34780
Royal Dome Arch,Event decor,Model Town,27.52,547,Tuesday,0,High,Clear,32774
Royal Dome Arch,Event decor,Model Town,25.53,1355,Tuesday,1,Low,Clear,33581
Royal Dome Arch,Event decor,Garden Town,1.93,885,Sunday,0,High,Clear,33692
Royal Dome Arch,Event decor,Garden Town,19.82,169,Tuesday,1,Medium,Foggy,35306
Royal Dome Arch,Event decor,Johar Town,16.25,719,Friday,0,Low,Foggy,34284
Royal Dome Arch,Event decor,Johar Town,28.58,384,Saturday,1,Low,Clear,32833
Royal Dome Arch,Event decor,Androon Lahore,27.24,295,Sunday,0,Low,Sunny,34000
Royal Dome Arch,Event decor,Androon Lahore,20.68,86,Friday,1,High,Cloudy,35103
Royal Dome Arch,Event decor,Gari Shahu,20.68,1040,Sunday,0,High,Foggy,32630
Royal Dome Arch,Event decor,Gari Shahu,23.96,87,Monday,1,Medium,Sunny,33067
Royal Dome Arch,Event decor,Sultan Pura,26.34,957,Friday,0,High,Clear,34434
Royal Dome Arch,Event decor,Sultan Pura,21.24,1406,Tuesday,1,High,Cloudy,34545
We Found Love Stage,Event decor,Cantt,23.54,478,Monday,0,Low,Cloudy,15613
We Found Love Stage,Event decor,Cantt,3.31,1256,Thursday,1,Medium,Rainy,17640
We Found Love Stage,Event decor,Valencia,5.82,3,Friday,1,High,Cloudy,14931
We Found Love Stage,Event decor,Valencia,8.88,758,Monday,1,Low,Foggy,17661
We Found Love Stage,Event decor,Township,11.7,1114,Wednesday,1,Medium,Sunny,14910
We Found Love Stage,Event decor,Township,28.69,429,Friday,0,Medium,Cloudy,15257
We Found Love Stage,Event decor,Wapda Town,21.17,890,Monday,0,Medium,Cloudy,17775
We Found Love Stage,Event decor,Wapda Town,27.37,187,Tuesday,1,High,Sunny,17653
We Found Love Stage,Event decor,Gulberg,9.49,1328,Monday,1,High,Rainy,16283
We Found Love Stage,Event decor,Gulberg,8.19,639,Wednesday,1,Medium,Foggy,14839
We Found Love Stage,Event decor,Bahria Town,7.17,795,Monday,1,High,Rainy,17959
We Found Love Stage,Event decor,Bahria Town,11.86,1262,Saturday,1,Low,Clear,15658
We Found Love Stage,Event decor,Iqbal Town,21.57,171,Sunday,0,High,Foggy,15147
We Found Love Stage,Event decor,Iqbal Town,24.66,102,Thursday,1,Low,Sunny,17992
We Found Love Stage,Event decor,Model Town,13.03,735,Tuesday,0,Medium,Foggy,15566
We Found Love Stage,Event decor,Model Town,8.78,1337,Wednesday,1,High,Foggy,14223
We Found Love Stage,Event decor,Garden Town,20.8,1085,Sunday,1,Low,Sunny,15372
We Found Love Stage,Event decor,Garden Town,23.94,822,Monday,0,High,Clear,17262
We Found Love Stage,Event decor,Johar Town,11.79,125,Wednesday,0,Low,Cloudy,14790
We Found Love Stage,Event decor,Johar Town,18.19,56,Thursday,0,High,Clear,16168
We Found Love Stage,Event decor,Androon Lahore,20.69,1096,Wednesday,0,Medium,Clear,17332
We Found Love Stage,Event decor,Androon Lahore,28.68,1264,Saturday,1,Low,Cloudy,16525
We Found Love Stage,Event decor,Gari Shahu,3.38,325,Monday,0,Medium,Rainy,16580
We Found Love Stage,Event decor,Gari Shahu,24.8,1350,Wednesday,0,Low,Rainy,16346
We Found Love Stage,Event decor,Sultan Pura,25.2,760,Friday,0,Medium,Sunny,15547
We Found Love Stage,Event decor,Sultan Pura,11.74,329,Tuesday,1,High,Rainy,15578
Light & Drapes Minimal,Event decor,Cantt,20.29,205,Saturday,1,Low,Clear,14326
Light & Drapes Minimal,Event decor,Cantt,18.7,1024,Wednesday,1,Medium,Sunny,13329
Light & Drapes Minimal,Event decor,Valencia,14.17,1290,Monday,0,Low,Cloudy,13748
Light & Drapes Minimal,Event decor,Valencia,1.76,737,Saturday,0,Low,Rainy,12811
Light & Drapes Minimal,Event decor,Township,7.47,974,Friday,0,Low,Rainy,15306
Light & Drapes Minimal,Event decor,Township,26.42,917,Thursday,0,Medium,Clear,13756
Light & Drapes Minimal,Event decor,Wapda Town,26.05,1213,Friday,0,Medium,Sunny,15863
Light & Drapes Minimal,Event decor,Wapda Town,24.81,643,Thursday,1,Medium,Foggy,15834
Light & Drapes Minimal,Event decor,Gulberg,4.68,5,Thursday,0,High,Rainy,15869
Light & Drapes Minimal,Event decor,Gulberg,20.93,284,Friday,0,High,Foggy,15318
Light & Drapes Minimal,Event decor,Bahria Town,22.15,200,Thursday,1,Low,Clear,13319
Light & Drapes Minimal,Event decor,Bahria Town,27.56,342,Wednesday,0,High,Clear,15334
Light & Drapes Minimal,Event decor,Iqbal Town,10.25,26,Monday,1,Medium,Rainy,14906
Light & Drapes Minimal,Event decor,Iqbal Town,12.23,519,Friday,1,Medium,Cloudy,14318
Light & Drapes Minimal,Event decor,Model Town,12.05,1252,Sunday,1,High,Foggy,13585
Light & Drapes Minimal,Event decor,Model Town,18.1,639,Friday,1,Medium,Foggy,15196
Light & Drapes Minimal,Event decor,Garden Town,24.23,643,Tuesday,0,High,Cloudy,12619
Light & Drapes Minimal,Event decor,Garden Town,7.58,785,Wednesday,1,Medium,Sunny,15351
Light & Drapes Minimal,Event decor,Johar Town,14.98,294,Monday,0,Low,Cloudy,15851
Light & Drapes Minimal,Event decor,Johar Town,23.23,1429,Saturday,0,High,Sunny,16066
Light & Drapes Minimal,Event decor,Androon Lahore,7.51,1122,Sunday,1,Medium,Foggy,13883
Light & Drapes Minimal,Event decor,Androon Lahore,27.24,1364,Thursday,1,Low,Rainy,13528
Light & Drapes Minimal,Event decor,Gari Shahu,1.1,422,Tuesday,0,Medium,Foggy,14034
Light & Drapes Minimal,Event decor,Gari Shahu,20.07,925,Sunday,0,High,Foggy,14016
Light & Drapes Minimal,Event decor,Sultan Pura,22.56,1172,Friday,1,Low,Foggy,16278
